,0,0,0
4858,2018-05-11T14:16:24.39,lightshad3z,POGGERS
4859,2018-05-11T14:16:28.17,kevandaweeb,FeelsBadMan
4860,2018-05-11T14:16:28.6,Christian_HS,PogChamp .... FeelsBadMan
4861,2018-05-11T14:16:30.63,Midv4lley,ppHop
4862,2018-05-11T14:16:31.14,Seafood4U,Savij-ry?
4863,2018-05-11T14:16:31.59,zeroxmn,@AmazHS he's sniper man
4864,2018-05-11T14:16:32.40,milezz_hs,cenarius of course
4865,2018-05-11T14:16:32.62,Scott__D,specifically to chile????
4866,2018-05-11T14:16:34.24,Dozzki,💋 forsen3 forsen4 *smooch*
4867,2018-05-11T14:16:36.58,faaappp,savage reeee
4868,2018-05-11T14:16:44.69,milezz_hs,take cenarius
4869,2018-05-11T14:16:45.02,BeethovenV,GG RIP
4870,2018-05-11T14:16:46.1,Ketsarukoatoru,PepeHands
4871,2018-05-11T14:16:46.36,platp,savagery saves
4872,2018-05-11T14:16:46.98,Christian_HS,Stop spamming @@@@@@@@ !
4873,2018-05-11T14:16:47.7,areyoudrunkorwhat,is this new arena?
4874,2018-05-11T14:16:48.36,Mvap117,EZ cenarius
4875,2018-05-11T14:16:49.02,lightshad3z,"cenarius, you have to live"
4876,2018-05-11T14:16:51.05,Dragoniak4,FeelsBadMan
4877,2018-05-11T14:16:51.30,milezz_hs,ur not
4878,2018-05-11T14:16:51.81,oGazelll,Cenarius
4879,2018-05-11T14:16:54.40,QUOTE_ME_IF_KRIPP_SALTY,gg
4880,2018-05-11T14:16:57.01,and_steven,????
4881,2018-05-11T14:16:57.42,Anddursia,Cenarius taunt buys 1 turn
4882,2018-05-11T14:16:57.55,platp,no hero power kills with savagery
4883,2018-05-11T14:16:57.89,terk1011,Cenarius
4884,2018-05-11T14:16:58.08,ben10hawkins,Cenarius
4885,2018-05-11T14:16:58.10,aries_1907,do cenrauis
4886,2018-05-11T14:16:58.9,milezz_hs,NO
4887,2018-05-11T14:16:59.15,Material_Z,(ditto) POGGERS
4888,2018-05-11T14:16:59.92,epicdudeguyman,cenarius PepeHands
4889,2018-05-11T14:16:59.94,QuantumTruth,Minstrel argus
4890,2018-05-11T14:17:02.57,smokymcpot77,RNG G OMEGALUL D
4891,2018-05-11T14:17:02.6,Joshuha,Even with Cen he dies to hero power
4892,2018-05-11T14:17:03.09,Gryphos7,still dead with cenarius right?
4893,2018-05-11T14:17:03.22,Powerkite,[;ay druid card for quest
4894,2018-05-11T14:17:04.29,milezz_hs,it does
4895,2018-05-11T14:17:04.89,and_steven,CENARIUS
4896,2018-05-11T14:17:05.08,Kel_Ebek,cenarus to play legend
4897,2018-05-11T14:17:07.35,frankie816,You live
4898,2018-05-11T14:17:07.9,Mvap117,"wait, actually is BibleTHump"
4899,2018-05-11T14:17:08.94,Beskalor,He might DC
4900,2018-05-11T14:17:09.45,milezz_hs,WTf
4901,2018-05-11T14:17:11.18,milezz_hs,?????
4902,2018-05-11T14:17:11.63,bernardtcx,minstral argus
4903,2018-05-11T14:17:11.97,krypt0ns0n,cenarius 2/2 taunt
4904,2018-05-11T14:17:14.13,チョマ,LuL
4905,2018-05-11T14:17:15.90,Krumpleeh,LUL
4906,2018-05-11T14:17:16.51,frankie816,LUL
4907,2018-05-11T14:17:17.13,Opossumhood,it does
4908,2018-05-11T14:17:17.20,htranquilin1,cenarius for taunts dude
4909,2018-05-11T14:17:17.46,Christian_HS,Still lethal
4910,2018-05-11T14:17:17.51,Erishkigaal,cenarius loses still
4911,2018-05-11T14:17:17.87,oGazelll,buy 1 turn
4912,2018-05-11T14:17:17.9,Anddursia,WUt
4913,2018-05-11T14:17:17.98,milezz_hs,W??????
4914,2018-05-11T14:17:18.50,aries_1907,play it
4915,2018-05-11T14:17:19.01,Ketsarukoatoru,!sniper
4916,2018-05-11T14:17:19.13,StreamElements,ヽ༼ຈل͜ຈ༽_•︻ ┻̿═━一 I'VE GOT THE STREAM IN MY SIGHTS!
4917,2018-05-11T14:17:19.26,Dragoniak4,cenarius doesnt save him guys
4918,2018-05-11T14:17:19.48,ben10hawkins,missplay
4919,2018-05-11T14:17:19.69,faaappp,happy noblegarden 4Head
4920,2018-05-11T14:17:19.98,Ohh_let_it_be,Happy Noblegarden! :)
4921,2018-05-11T14:17:19.98,lightshad3z,LUL
4922,2018-05-11T14:17:20.60,and_steven,??????
4923,2018-05-11T14:17:20.65,Anddursia,WUT
4924,2018-05-11T14:17:21.42,Doeniel,???????????????
4925,2018-05-11T14:17:21.53,SgtSMOrc,?????????????
4926,2018-05-11T14:17:22.37,W4rGreymon,??????
4927,2018-05-11T14:17:22.66,Issei22,yikers
4928,2018-05-11T14:17:23.02,admiral_sheff,???????????????
4929,2018-05-11T14:17:23.38,チョマ,SUBARU POGGERS
4930,2018-05-11T14:17:23.95,machete_co,??????
4931,2018-05-11T14:17:24.07,PACEFALMAU,SHOULD'VE RNGED FOR BETRAYAL FailFish
4932,2018-05-11T14:17:24.09,nara_jl,??
4933,2018-05-11T14:17:24.27,areyoudrunkorwhat,?????????????
4934,2018-05-11T14:17:24.30,oGazelll,????????????
4935,2018-05-11T14:17:24.6,Flying_ikarus,WAT
4936,2018-05-11T14:17:25.12,Jupii,???????????????????????
4937,2018-05-11T14:17:25.19,steelex25,???????????????
4938,2018-05-11T14:17:25.2,Seafood4U,THREW
4939,2018-05-11T14:17:25.47,errathik,Subaru
4940,2018-05-11T14:17:25.60,God_Rekt,WTF
4941,2018-05-11T14:17:25.62,alecuros,!sniper
4942,2018-05-11T14:17:25.62,terk1011,....
4943,2018-05-11T14:17:25.73,StreamElements,ヽ༼ຈل͜ຈ༽_•︻ ┻̿═━一 I'VE GOT THE STREAM IN MY SIGHTS!
4944,2018-05-11T14:17:25.84,Odveeh,omg
4945,2018-05-11T14:17:25.92,devilared,?????????
4946,2018-05-11T14:17:26.01,Ohh_let_it_be,????????????????/
4947,2018-05-11T14:17:26.16,sparethejester,TAUNTS???
4948,2018-05-11T14:17:26.59,milezz_hs,SO BAD
4949,2018-05-11T14:17:26.62,3Blaze,TAUNT
4950,2018-05-11T14:17:26.74,reggaepw,???????????
4951,2018-05-11T14:17:26.81,pnisek,???
4952,2018-05-11T14:17:27.19,Opossumhood,?????????????????????????
4953,2018-05-11T14:17:27.41,winter_echo,?????????
4954,2018-05-11T14:17:27.50,nara_jl,?????
4955,2018-05-11T14:17:27.50,Sanse7,?????????????
4956,2018-05-11T14:17:27.69,LeoAkira,?????????????????????????
4957,2018-05-11T14:17:27.99,Marcelle94,REKT
4958,2018-05-11T14:17:28.05,tavymd,????
4959,2018-05-11T14:17:28.1,terk1011,Threw
4960,2018-05-11T14:17:28.32,VonIvan,OMEGALUL
4961,2018-05-11T14:17:28.36,Asm0_D3us,WAT
4962,2018-05-11T14:17:28.43,catlike,????????????????
4963,2018-05-11T14:17:29.0,frankie816,?????????
4964,2018-05-11T14:17:29.14,winter_echo,???????????????
4965,2018-05-11T14:17:29.41,Jupii,????????????????
4966,2018-05-11T14:17:29.55,Datheavyguy,OMEGALUL
4967,2018-05-11T14:17:29.67,lightshad3z,???????????????
4968,2018-05-11T14:17:29.83,georgechalhoub,taunts
4969,2018-05-11T14:17:30.09,ovalgold,??????
4970,2018-05-11T14:17:30.1,micky199797,COULDVE LIVED LUL
4971,2018-05-11T14:17:30.21,GuyTag,??????????????
4972,2018-05-11T14:17:30.32,Asm0_D3us,you dumb
4973,2018-05-11T14:17:30.81,Opak,?????????????????
4974,2018-05-11T14:17:31.66,Scott__D,woooooooooooooo
4975,2018-05-11T14:17:32.33,BeethovenV,????????????????
4976,2018-05-11T14:17:32.42,Jitakanmaut,WAT
4977,2018-05-11T14:17:32.95,tehbzshadow,BM
4978,2018-05-11T14:17:33.03,sarnmy,taunts??????
4979,2018-05-11T14:17:33.15,khorne2111,????????
4980,2018-05-11T14:17:33.8,doesntmeananything,TOYOTA POGGERS
4981,2018-05-11T14:17:34.04,Joshuha,He still dies to HERO POWER CHAT
4982,2018-05-11T14:17:34.53,milezz_hs,you lived
4983,2018-05-11T14:17:34.57,havocpls,??????????????
4984,2018-05-11T14:17:35.20,Gnoomgus,Honorable SUBARU POGGERS
4985,2018-05-11T14:17:35.22,Nat1um,??????????
4986,2018-05-11T14:17:35.63,djahaha_,SUBARU Clap
4987,2018-05-11T14:17:35.82,mederuinget,He had 1 hp
4988,2018-05-11T14:17:35.88,davidchan55,?
4989,2018-05-11T14:17:36.23,Philbouer,no taunt??
4990,2018-05-11T14:17:36.27,Icezus,Hero power killls him LUL chat
4991,2018-05-11T14:17:36.6,Christian_HS,sub mode
4992,2018-05-11T14:17:36.89,Flying_ikarus,??????????????????
4993,2018-05-11T14:17:36.9,williamman,what
4994,2018-05-11T14:17:37.28,frankie816,you choose savage and live
4995,2018-05-11T14:17:37.,WlSPA,SUBARU PogChamp
4996,2018-05-11T14:17:37.42,汪家軍_臭臭泥,GGWP
4997,2018-05-11T14:17:37.44,folder___,?????????????? TAUNTS
4998,2018-05-11T14:17:37.52,imarat,hero power LUL
4999,2018-05-11T14:17:37.59,winter_echo,nice taunts OMEGALUL
5000,2018-05-11T14:17:37.78,P3ndu1umHS,CHAT YOU SUCK
5001,2018-05-11T14:17:38.60,QUOTE_ME_IF_KRIPP_SALTY,chat LUL
5002,2018-05-11T14:17:39.0,Mvap117,rank 25 chat LUL
5003,2018-05-11T14:17:39.25,illusion_of_time,taunt wouldn't save him
5004,2018-05-11T14:17:39.5,Ketsarukoatoru,chat OMEGALUL
5005,2018-05-11T14:17:39.57,xoc000,Rank 25 chat LUL
5006,2018-05-11T14:17:39.8,Sylonn,25 rank chat
5007,2018-05-11T14:17:40.25,kraazy_kid97,LETHAL
5008,2018-05-11T14:17:40.44,Midv4lley,it was dead to hero power
5009,2018-05-11T14:17:40.67,vinlay,Not dead but also can’t win
5010,2018-05-11T14:17:41.28,Xuon16,Rank 25
5011,2018-05-11T14:17:41.31,sitan1995,stupid
5012,2018-05-11T14:17:41.42,Scott__D,amazWut amazWut amazWut amazWut amazWut
5013,2018-05-11T14:17:41.50,Mleczykkk,he has 1 hp chat OMEGALUL
5014,2018-05-11T14:17:42.03,Gryphos7,He could not live chat FailFish
5015,2018-05-11T14:17:42.06,SomniaSalis,c0reSkreee
5016,2018-05-11T14:17:42.21,Kel_Ebek,he was dead to druid hero power with taunts
5017,2018-05-11T14:17:42.88,destructivelime,would have been lethal with hero pwer chat ...
5018,2018-05-11T14:17:43.07,ben10hawkins,summon taunts???
5019,2018-05-11T14:17:43.70,Jupii,Honorable sashimi
5020,2018-05-11T14:17:43.83,Asm0_D3us,2 2/2 TAUNTS
5021,2018-05-11T14:17:43.84,williamman,there is taunt
5022,2018-05-11T14:17:43.95,チョマ,LuL
5023,2018-05-11T14:17:44.08,Chapterhousev,rank 50 chat LUL
5024,2018-05-11T14:17:44.09,Ponzini,chat dumb lol
5025,2018-05-11T14:17:44.76,LoeAggen,chat so retarded wtf
5026,2018-05-11T14:17:44.92,Marcibotos25,CHAT LUL
5027,2018-05-11T14:17:45.10,Eiwaduebsch,dumb chat wtf
5028,2018-05-11T14:17:45.23,Merad06,CHAT LUL
5029,2018-05-11T14:17:45.52,sparethejester,summon taunts
5030,2018-05-11T14:17:45.59,Philbouer,SMOrc'd his own face reeeeeeeee
5031,2018-05-11T14:17:45.61,Blinking__Henry,He still dies you idiots FailFish
5032,2018-05-11T14:17:45.78,Asm0_D3us,TAUNTS
5033,2018-05-11T14:17:45.80,epicdudeguyman,chat OMEGALUL
5034,2018-05-11T14:17:46.38,Dragoniak4,25 RANK CHAT OMEGALUL
5035,2018-05-11T14:17:46.86,Frysd,CHAT OMEGALUL
5036,2018-05-11T14:17:47.20,alecuros,Chat LUL
5037,2018-05-11T14:17:47.62,kraazy_kid97,IT WAS LETHAL 18 HEALTH
5038,2018-05-11T14:17:48.0,Charrels,rank 25 chat
5039,2018-05-11T14:17:49.04,Janonlol,chat OMEGALUL
5040,2018-05-11T14:17:49.15,havocpls,Amaz digital dummy
5041,2018-05-11T14:17:49.22,klepyx,chat pls!!!
5042,2018-05-11T14:17:49.92,HaiderDk,1 iq chat
5043,2018-05-11T14:17:50.07,Mvap117,omg chat taunts didnt save him
5044,2018-05-11T14:17:50.64,illusion_of_time,rank 26 chat
5045,2018-05-11T14:17:50.92,Herculesxxl,SMOrc Chat Stuupid
5046,2018-05-11T14:17:51.76,williamman,taunt tree
5047,2018-05-11T14:17:52.03,regulardotaguy,we could save him FeelsBadMan
5048,2018-05-11T14:17:52.,Christian_HS,sub mode !
5049,2018-05-11T14:17:54.00,sete_plays,rank 25 chat LUL
5050,2018-05-11T14:17:56.03,Mvap117,-100 iq chat
5051,2018-05-11T14:17:57.39,Yavuzshnts,HE FOUND LETHAL PogChamp
5052,2018-05-11T14:17:58.46,Philbouer,unfort
5053,2018-05-11T14:17:58.5,Erishkigaal,"cenarius dies to hero power, chat IQ < potato"
5054,2018-05-11T14:17:58.89,NononIsLove,chat is not pretending FeelsBadMan
5055,2018-05-11T14:17:59.17,tuorelensar,no im 24
5056,2018-05-11T14:17:59.52,QUOTE_ME_IF_KRIPP_SALTY,Chat is retarded PepeHands
5057,2018-05-11T14:18:03.,Chidory994,LEGEND CHAT
5058,2018-05-11T14:18:03.88,Kevvin_,Rank 25 Chat LUL
5059,2018-05-11T14:18:06.02,Christian_HS,Kappa
5060,2018-05-11T14:18:07.86,綠色鼻涕,TriHard
5061,2018-05-11T14:18:09.94,guessed_right_trigger,@sete_plays rank 25 so i am worse? cmonBruh say it
5062,2018-05-11T14:18:09.95,epicdudeguyman,@Christian_HS DansGame
5063,2018-05-11T14:18:10.05,kevandaweeb,Kappa
5064,2018-05-11T14:18:11.52,juzapudge,chat is not pretending FeelsBadMan
5065,2018-05-11T14:18:12.24,ScoutGD,@Christian_HS Only sub in chat DarkMode
5066,2018-05-11T14:18:12.40,illusion_of_time,chat is full of kripp viewers
5067,2018-05-11T14:18:12.66,eeliuse,hyper chad
5068,2018-05-11T14:18:12.87,Christian_HS,thijsRank25
5069,2018-05-11T14:18:13.46,Icantbecuz,im alone FeelsBadMan
5070,2018-05-11T14:18:13.98,tiipzyy,Pog
5071,2018-05-11T14:18:14.91,God_Rekt,he should draw more Kappa
5072,2018-05-11T14:18:14.95,チョマ,:)
5073,2018-05-11T14:18:16.02,72oxDays,?... xen@christian_hs i saw a few subs suggestingbthat
5074,2018-05-11T14:18:16.0,Dragoniak4,😡 CHAT 😡 CHAT 😡 CHAT 😡 CHAT 😡 CHAT 😡 CHAT 😡 CHAT 😡 CHAT 😡 CHAT 😡 CHAT 😡
5075,2018-05-11T14:18:16.78,ben10hawkins,it was the best thing to do still
5076,2018-05-11T14:18:17.65,Philbouer,kekekek
5077,2018-05-11T14:18:18.89,kckc520,RANK 26 CHAT
5078,2018-05-11T14:18:21.08,Penguin_Rage,:)
5079,2018-05-11T14:18:21.48,ben10hawkins,he may have forgotton
5080,2018-05-11T14:18:22.25,Mvap117,not nice to chat DansGame
5081,2018-05-11T14:18:22.77,Auxilant,NO 😡
5082,2018-05-11T14:18:23.29,綠色鼻涕,TriHard chat
5083,2018-05-11T14:18:23.59,Issei22,forsenBee nice
5084,2018-05-11T14:18:24.68,Soulbem,rank 89 chat
5085,2018-05-11T14:18:25.09,farmer1877,FeelsBadMan
5086,2018-05-11T14:18:25.27,Se7en_Sinner,Shouldn't it be 0-3 Chat
5087,2018-05-11T14:18:25.87,Philbouer,26>25
5088,2018-05-11T14:18:27.4,rsdidd,"(ง ͠° ͟ʖ ͡°)ง This is our town, SCRUB! (ง ͠° ͟ʖ ͡°)ง (ง •̀_•́)ง Yeah, beat it! (ง •̀_•́)ง"
5089,2018-05-11T14:18:28.02,doesntmeananything,CHAT NOT SMART PepeHands
5090,2018-05-11T14:18:28.81,YuuuSama,toastyG toastyG toastyG toastyG
5091,2018-05-11T14:18:29.04,murrsu,danChat
5092,2018-05-11T14:18:29.41,bloodywaynez,Legend 25?
5093,2018-05-11T14:18:29.60,snakeplisken2,"@AmazHS why do u hide name of opponent,we miss rickymartin"
5094,2018-05-11T14:18:29.66,chuamic2,LUL
5095,2018-05-11T14:18:30.16,PringlesPCant,wouldnt the two taunts have kept him alive?
5096,2018-05-11T14:18:30.94,areyoudrunkorwhat,D:
5097,2018-05-11T14:18:32.0,Yavuzshnts,high legend player here :)
5098,2018-05-11T14:18:34.6,L3rminator,rank 20 chat :)
5099,2018-05-11T14:18:36.23,Penguin_Rage,:) RANK 26
5100,2018-05-11T14:18:38.9,Philbouer,where is r i c k yt
5101,2018-05-11T14:18:40.04,Christian_HS,:D I'm toastyLegend
5102,2018-05-11T14:18:41.66,PACEFALMAU,BeUrself
5103,2018-05-11T14:18:44.70,kevandaweeb,rank 18 chat :D
5104,2018-05-11T14:18:44.85,TalonHOTS,sodaC 👇 SUCC ME CHAT
5105,2018-05-11T14:18:45.03,katho5,@PringlesPCant Hero power
5106,2018-05-11T14:18:50.04,PringlesPCant,@katho5 2hp
5107,2018-05-11T14:18:55.72,vinlay,Wowee
5108,2018-05-11T14:18:55.97,Dragoniak4,@PringlesPCant he was on 1 hp and the druid could just kill the 2 taunts and heropower him
5109,2018-05-11T14:18:56.98,ScoutGD,Ricky where are you PepeHands
5110,2018-05-11T14:18:57.38,LoeAggen,@PringlesPCant no
5111,2018-05-11T14:18:57.39,katho5,@PringlesPCant 1hp
5112,2018-05-11T14:18:57.70,CheliosHS,if only cenarious had taunt...
5113,2018-05-11T14:18:58.85,ColombiaSilva9,@PringlesPCant no because the druid hero power would just hit him face for 1
5114,2018-05-11T14:18:59.04,flippzii,@TalonHOTS D:
5115,2018-05-11T14:18:59.4,PACEFALMAU,bUrself
5116,2018-05-11T14:19:00.04,Icantbecuz,@TalonHOTS gachiGASM yes sir
5117,2018-05-11T14:19:00.23,PringlesPCant,oooooh
5118,2018-05-11T14:19:00.67,Charrels,rank 24 chat
5119,2018-05-11T14:19:01.10,Kel_Ebek,HYPERS
5120,2018-05-11T14:19:01.73,exousia10,"@AmazHS be careful with that warrior, he defeated Hagatha"
5121,2018-05-11T14:19:01.92,PringlesPCant,im an idiot
5122,2018-05-11T14:19:02.03,Issei22,gachiGASM
5123,2018-05-11T14:19:02.50,luckyhook,hahahahahahaha
5124,2018-05-11T14:19:02.76,Yli_jumala,WutFace
5125,2018-05-11T14:19:03.19,Mvap117,gachiGASM
5126,2018-05-11T14:19:04.80,Moldeno,KappaPride
5127,2018-05-11T14:19:04.94,kevandaweeb,WutFace
5128,2018-05-11T14:19:05.16,areyoudrunkorwhat,WutFace
5129,2018-05-11T14:19:05.65,PringlesPCant,ok thanks chat
5130,2018-05-11T14:19:05.99,Jupii,Kreygasm
5131,2018-05-11T14:19:07.06,Yvan_,gachiGASM
5132,2018-05-11T14:19:07.24,QUOTE_ME_IF_KRIPP_SALTY,gachiGASM
5133,2018-05-11T14:19:07.93,altmars,WutFace
5134,2018-05-11T14:19:08.18,Doeniel,EEE WutFace
5135,2018-05-11T14:19:08.20,Dragoniak4,gachIGASM
5136,2018-05-11T14:19:09.15,Yahyan,WutFace
5137,2018-05-11T14:19:09.33,tastytango,gachiGASM
5138,2018-05-11T14:19:09.35,VI_VILL_VIN_ZULUL,PepeHands . o O ( gachiGASM )
5139,2018-05-11T14:19:09.94,psychicpaper,KappaPride
5140,2018-05-11T14:19:09.99,Nat1um,WutFace
5141,2018-05-11T14:19:10.05,Reykkon,KappaPride
5142,2018-05-11T14:19:10.22,benandcarrie,!uptime
5143,2018-05-11T14:19:10.59,Seafood4U,gachiGASM
5144,2018-05-11T14:19:10.66,StreamElements,"@benandcarrie, amazhs has been streaming for 1 hour 19 mins"
5145,2018-05-11T14:19:10.96,ESPower,gachiGASM
5146,2018-05-11T14:19:11.07,VanGuard_024,pharaohPride
5147,2018-05-11T14:19:11.38,tony1340464,What was that sound
5148,2018-05-11T14:19:11.49,God_Rekt,gachiGASM
5149,2018-05-11T14:19:11.88,Edmarion,WutFace
5150,2018-05-11T14:19:11.99,azerador,MingLee
5151,2018-05-11T14:19:12.60,xoc000,Wtf
5152,2018-05-11T14:19:12.96,Dragoniak4,gachiGASM
5153,2018-05-11T14:19:12.96,epicdudeguyman,amazBASS
5154,2018-05-11T14:19:14.0,Marcibotos25,KappaPride
5155,2018-05-11T14:19:14.4,bBilos,Kreygasm Kreygasm
5156,2018-05-11T14:19:14.80,havocpls,@amazhs do you remember the tweet under yours a few days ago? that was me. and i dont even have a younger brother omegalully
5157,2018-05-11T14:19:15.12,Yavuzshnts,SCRUBS
5158,2018-05-11T14:19:16.26,99redballooonss,CLIP THAT NOISE
5159,2018-05-11T14:19:18.02,Philbouer,Kappa
5160,2018-05-11T14:19:18.17,epicdudeguyman,amazBASS sound
5161,2018-05-11T14:19:19.15,a0488,WutFace
5162,2018-05-11T14:19:23.20,gatofilao,WutFace
5163,2018-05-11T14:19:23.72,Morisey,4 hours streamer DansGame how long can this go on? DansGame
5164,2018-05-11T14:19:24.61,snakeplisken2,@AmazHS whats opponents name???
5165,2018-05-11T14:19:27.78,nrunsten,this is our town scrub. yeah beat it!
5166,2018-05-11T14:19:28.38,Dragoniak4,twy dis HYPERS
5167,2018-05-11T14:19:28.55,Christian_HS,I can't chat monkaS
5168,2018-05-11T14:19:31.04,snakeplisken2,!uptime
5169,2018-05-11T14:19:31.23,StreamElements,"@snakeplisken2, amazhs has been streaming for 1 hour 19 mins"
5170,2018-05-11T14:19:31.52,Kel_Ebek,HYPERS
5171,2018-05-11T14:19:32.03,OhLoranga,Oni-chan EEEH gachiGASM
5172,2018-05-11T14:19:32.53,rsdidd,"(ง ͠° ͟ʖ ͡°)ง This is our town, SCRUB! (ง ͠° ͟ʖ ͡°)ง (ง •̀_•́)ง Yeah, beat it! (ง •̀_•́)ง ⁭"
5173,2018-05-11T14:19:33.95,Christian_HS,never mind :)
5174,2018-05-11T14:19:37.2,xfrombeyondx,@amazhs If you had to pick a favorite card what would it be?
5175,2018-05-11T14:19:42.22,katho5,???
5176,2018-05-11T14:19:42.63,Pownyy09,Wowee woooo
5177,2018-05-11T14:19:43.28,reggaepw,???
5178,2018-05-11T14:19:46.44,panttiantti,pirates ain't scrubs
5179,2018-05-11T14:19:46.56,snakeplisken2,press :) if no one loves you
5180,2018-05-11T14:19:46.98,Dragoniak4,HYPERS woo
5181,2018-05-11T14:19:50.02,Dondaweed,FURRIES DansGame
5182,2018-05-11T14:19:52.14,Chidory994,@AmazHS why would an orc from the horde be a pirate?
5183,2018-05-11T14:19:53.55,superbueb,:)
5184,2018-05-11T14:19:53.63,Merad06,6-3 OMEGALUL
5185,2018-05-11T14:19:55.23,Christian_HS,:)
5186,2018-05-11T14:19:57.0,the_mighty_troglodyte,:)
5187,2018-05-11T14:19:58.17,OxidusMagicus,Si7 in wow nowhere near the pirates
5188,2018-05-11T14:20:00.39,Popro100,:)
5189,2018-05-11T14:20:07.18,Dragoniak4,:) PepeHands
5190,2018-05-11T14:20:07.39,Anddursia,"You would absolutley buy one more turn if you had chosen taunts, don't belittle us DansGame @AmazHS"
5191,2018-05-11T14:20:07.88,tobiss103,???
5192,2018-05-11T14:20:12.66,チョマ,gachiGASM
5193,2018-05-11T14:20:13.37,ShootingStarHS,"guys his opponent's name is ""Your Opponent"""
5194,2018-05-11T14:20:14.22,Yli_jumala,gachiGASM
5195,2018-05-11T14:20:14.37,Ohh_let_it_be,Kreygasm
5196,2018-05-11T14:20:14.50,Panchurros,POGGERS
5197,2018-05-11T14:20:16.27,Kel_Ebek,amazBASS
5198,2018-05-11T14:20:17.81,Dozzki,gachiGASM
5199,2018-05-11T14:20:20.17,3Blaze,LUL
5200,2018-05-11T14:20:20.70,Christian_HS,OMEGALUL
5201,2018-05-11T14:20:21.,sozu,monkaS
5202,2018-05-11T14:20:22.10,Mleczykkk,OMEGLAUL
5203,2018-05-11T14:20:22.39,sete_plays,"@guessed_right_trigger I was wrong, I'm legend and I've done 12 wins, and what?"
5204,2018-05-11T14:20:22.54,Se7en_Sinner,so close
5205,2018-05-11T14:20:22.62,phpdoesnotcare,T H I C C
5206,2018-05-11T14:20:22.73,Chowdery1,THICC
5207,2018-05-11T14:20:22.7,Belter55,thats what she said....
5208,2018-05-12T02:08:27.69435915,ddomc,LUL
5209,2018-05-11T14:20:22.8,epicdudeguyman,amazBASS
5210,2018-05-11T14:20:23.05,Dozzki,OMEGALUL
5211,2018-05-11T14:20:23.11,imainjungleyasuo,LUL
5212,2018-05-11T14:20:23.17,Ohh_let_it_be,LUL
5213,2018-05-11T14:20:23.46,snakeplisken2,any ninja subs forsen1337 forsen1337
5214,2018-05-11T14:20:24.23,Herculesxxl,LUL
5215,2018-05-11T14:20:24.37,Edmarion,LUL LUL
5216,2018-05-11T14:20:24.81,Yavuzshnts,forsenOMEGA
5217,2018-05-11T14:20:25.1,tobiss103,LUL
5218,2018-05-11T14:20:25.4,javs2311,THICC amazWut
5219,2018-05-11T14:20:26.40,Survivors125,OMEGALUL
5220,2018-05-11T14:20:26.48,namtran244,LUL
5221,2018-05-11T14:20:27.2,Marcibotos25,LUL
5222,2018-05-11T14:20:27.57,panttiantti,yarr
5223,2018-05-11T14:20:28.12,frankie816,LUL
5224,2018-05-11T14:20:30.21,Charrels,saved
5225,2018-05-11T14:20:30.38,KamiaGasii,Lol
5226,2018-05-11T14:20:30.92,Dragoniak4,@Anddursia just watch the VOD and check again FailFish he was dead
5227,2018-05-11T14:20:31.09,oompaloompakhan,Kek
5228,2018-05-11T14:20:31.27,epicdudeguyman,OMEGALUL
5229,2018-05-11T14:20:35.91,AstronautKD,Perfect curve Kreygasm
5230,2018-05-11T14:20:36.93,flippzii,RRR
5231,2018-05-11T14:20:37.46,gatofilao,LUL
5232,2018-05-11T14:20:38.63,schnuggels,forsen1337
5233,2018-05-11T14:20:41.83,Belter55,THATS WHAT SHE SAID!!!
5234,2018-05-11T14:20:42.54,makiday,LUL
5235,2018-05-11T14:20:43.56,kerel321,THICC
5236,2018-05-11T14:20:48.09,Christian_HS,monkaS
5237,2018-05-11T14:20:48.64,notbadm,LUL
5238,2018-05-11T14:20:49.07,Lobelis,6-2 GG
5239,2018-05-11T14:20:50.24,xfrombeyondx,so thicc
5240,2018-05-11T14:20:50.56,areyoudrunkorwhat,SMOrc
5241,2018-05-11T14:20:51.41,72oxDays,@anddursia ur for real?
5242,2018-05-11T14:20:51.90,illusion_of_time,@Anddursia rank 26
5243,2018-05-11T14:20:55.,notbadm,cmonBruh
5244,2018-05-11T14:20:55.95,areyoudrunkorwhat,TriHard
5245,2018-05-11T14:20:58.2,epicdudeguyman,SMOrc 8
5246,2018-05-11T14:21:00.75,Slaygan,TriHard
5247,2018-05-11T14:21:02.14,the_mighty_troglodyte,TriHard
5248,2018-05-11T14:21:04.01,Midv4lley,no survivors monkaS
5249,2018-05-11T14:21:05.72,GravityTrash,TriHard Clap
